Ruid,Category,Dname,NameKo,NameEn,ColorHex,GroupId
99ad076afd8b4817803518cc7b28df40,longcoat,longcoat-821,구름 로브,,#152fd4,
b040b64ec087419285e088394e5ade2e,hair,hair-7009,빨간색 티그리스 아니마 헤어,,#d28498,hair:47b3278cda67
81f014d05965489986ff07a47ba9d4c6,twohandweapon,twohandedweapon-1942,,Wild Hunter Crossbow,,
fab39c9b695d465bbb883a9520215c8b,hair,hair-7339,갈색 라멜 헤어,,#c3947c,hair:9781f1ea1a5f
7a53bbc4a74e48b1bc065961cc0d6c61,weapon,onehandedweapon-2362,카멜리아 티타임,,,
d68b8d5626c546baa6120d10b8b89c51,cap,cap-1623,화이트 키티걸 머리띠,,#fa9897,
cf71b587490b42e08967653a6713e0bf,hair,hair-12193,,Barely Visible Parted Hair,#bf6b8f,hair:2a0600db5d9a
3158e9eacae7401596b2b53a53de23ad,hair,hair-1230,갈색 쁘띠 양갈래 헤어,,#aa6f63,hair:e1653c17c3be
8957573f40f7421e9500a5db0206c350,face,face-3791,백록 얼굴,,,face:0d6c45f12c58
031abc39b5f542f0ac6b219d704d0b71,face,face-40,천진한 눈 얼굴,,#ae392f,face:79b0410ea62f
4908f92d96b7455296f9b8319c53a6a7,face,face-7199,,Yokai Eye,,face:5341c095eeea
7fd087ebfb7647d7a78b09183ed1d633,hair,hair-3090,보라색 노스텔지어 헤어,,#7c619a,hair:f621938c3d70
d2962dcd99cd452697e6833136037a12,face,face-9447,,Chinless Derpy Gal Face,,face:97c3cc63e30f
c42c56b851e24f9abcad20ed4064f6ee,face,face-9222,,Eye Rim Face,#a4a4a4,face:7312bcf5ccb5
6a1d744d3b8f45c4a350f6236f3f015b,face,face-7726,,Bad Attitude Face,#5f012b,
cf662afed74d4766b1e0b5f9967f0692,shoes,shoes-1267,정령의 발걸음,,#223451,
3144e97cd9f7490ea7b20e0000c0cea7,coat,coat-679,,Bat Costume Sweater,#08080c,
df1ab8ca2b7a41ab810160c9a3a66c8c,hair,hair-5410,보라색 가가 헤어,,#3b1f75,hair:c3a330f1d4cb
186224ea73804538b18ac5c59234e4f3,hair,hair-623,빨간색 포니테일,,#ce1803,hair:575621d6fe98
20cb9e7c711449e499bb2461ed7c503a,face,face-452,초롱초롱 얼굴,,#bb3a48,face:319104d82269
f697cbbf94534e7198baa33de7a5dfc3,hair,hair-7322,파란색 리슈 헤어,,#2783bc,hair:734795aba2b2
13aee33dca0b47dcb3d39abd2b7b57ca,hair,hair-497,주황색 샤인 댄디 헤어,,#e93f3b,hair:959cb6d3b9ea
3090ba8db36a43eeb9bcd7251baf15cd,cap,cap-379,버섯모자(청색),,#3b8cbb,cap:d5dc95948513
387a2ae191da4a60b98154c5043650f9,face,face-6887,,Judgment Face,#2082c9,face:b87fcd33ebf6
f86e08d25a164bafab9e55f57b03d4f1,longcoat,longcoat-2851,,Pitch Dark Outfit,#010207,
e5807fd4bb854d0caf69e4e0a022e416,hair,hair-5569,보라색 잊혀진 영웅 헤어,,#9c66d0,hair:791ff04d0946
2c47642a188840159c9048b77a592186,cap,cap-2766,,Shepherd's Straw Hat,#ae5142,cap:1d75391b3b3f
f8c1717cba0b47ceb277c5f22506c153,hair,hair-12749,,Blonde Exotica,#e26807,hair:17470c3933f1
02f38817c0604166a91d3e1e2d6a83ea,glove,glove-527,,Red Marker,#de0504,glove:42b2e693532f
dfe1ff9af6324a1485fec721d775b3eb,shoes,shoes-1144,스파이럴 힐,,#0b050e,
78ba6a95277149bf832f1017725305fb,faceaccessory,faceaccessory-573,,Heart Tattoo (Nose),,
7aacf4216b6145d0b6898b3316118d9f,shoes,shoes-416,웨딩 구두,,#2f171e,
bad3345e8b284929bf1b041d6f373ca0,face,face-2562,왕눈이 얼굴,,#2298bc,face:79645a93643e
df95cbe3f84648538327478fd29c8a98,longcoat,longcoat-2760,,Country Overall Shorts,#b30b0b,
51eb8fc373f44f47ad6af371c3c2fc45,hair,hair-1957,초록색 트로피칼 머리,,#289783,hair:9f1cff5fdc90
9549a9d5d40d440886dec03c7ec65d6c,hair,hair-6880,갈색 프림로즈 헤어,,#c69d92,hair:7437ad5b1a7b
7e3fd634e31e474183a0e8eff21bd9a0,face,face-8072,,Pepe Face,#75562c,face:248a841cf5c5
791e358fe63f477db4e962926a8b09a0,cap,cap-3090,,Treasure Chest Crown,#f0c226,
3c6deacbb98646b9ab49d31517edf080,face,face-803,여우눈 얼굴,,#6639bb,face:b717aec4af20
bf962ef70fdb4ca1b6e1772ed5dcc1a1,hair,hair-11982,,Suave Swirl Hair,#3f9576,
b600b59a24d14b7bafdb4b6cb17e8b8e,hair,hair-11852,,Blue Zumogi(PPL),,hair:7ceabacbdfd6
9e7090d6df9241ceabbf06d236b8c96d,coat,coat-717,,Ranbingluan Effect T-Shirt,#bf59a1,coat:e01c4fedfc3c
2dfeeb42c4004a8cbf4826719e6837f0,longcoat,longcoat-2146,,Golden Armor,#190a02,
1c034aac12ba4a649a09c42c11398d70,hair,hair-707,빨간색 그라데이션 선셋레드,,#aa5b7a,hair:6815379cb92e
fc1e2c20a246402097f2c5c6d22dccab,shoes,shoes-922,검은 발자국,,#2a0f56,
7cc1ef32a0ce44638db40798353595f9,cape,cape-838,,Cupcake Balloon,#4b1302,
1194e044f76f419b9b49d4561190333b,hair,hair-9718,,Noble's Holiday Hair,#8b888e,hair:25f7d7981fd5
ce69df93365a4051858eb489d27dcb99,shoes,shoes-742,트윙클Girl 야광슈즈,,#df2eb5,shoes:19ce947ef8bf
4a3186e9ee2248f5bdb630cb076a29d7,longcoat,longcoat-404,천사의 옷,,#67a3ce,
d178e82942414735a0fb433e9ea8f38f,face,face-2857,가라앉은 얼굴,,#3ebbaf,face:1a8f4b5304d7
3c7bc318dba44a03a58d537ecec2c7ae,face,face-810,냐옹 얼굴,,#309eb6,face:bfba3190f5b2
3d2676139d554e1da3380e2eae9fbafd,twohandweapon,twohandedweapon-1787,,FrontierC White  Pole Arm,,
2fb05ba7fd4340a89f763ac750099632,cap,cap-2778,,Silent Night Hat,#9c7db8,
62316e6954b940c2ad34439f9e4f82f9,longcoat,longcoat-2337,,Chuyukusa's Armor,#15334b,longcoat:2b37559c710f
fe4529ecac454d24819e485827480a8f,hair,hair-6179,보라색 로잘리아 헤어,,#5c56b8,hair:735de96d8d68
d2daf8f03d764c4a8b53edae67f917e7,hair,hair-12252,,Red Mio(PPL),,hair:1fc5d4d7ee73
eec27568c89b4ac88f35f13bac33bd02,hair,hair-5791,파란색 디어 유 헤어,,#5590d2,hair:33d80e6b6ec2
f9261cc8691b4ca2a53a978ce893187b,shoes,shoes-1160,에오스 윙즈,,#d83596,shoes:a36f7ee56bcf
c99c40d913164e2b8bdd61920251e034,face,face-5376,이리나 얼굴,,#5f995d,face:d5e26113c2d3
fcab824b227d4591a47f6132cec06d5b,longcoat,longcoat-2869,,Evan Overall Gown (F),,longcoat:8780f733f983
88d88e22ab254c359cd328840e81c68b,hair,hair-11257,,Black Princess of Tears Hair,#9d9d9b,hair:6df8654e046b
df94da8e152f47cdb14c9801f9eb452d,face,face-9667,,Kabukimono's Love Face,#c92b83,face:eff7b7be01a7
cdf4209d53fe4ee28d20fc063e8c7b3c,shoes,shoes-740,불멸의 파라오의 신발,,#c8ae1c,
ff4d9f721a4f412db2463d8eaf909b3a,shoes,shoes-940,말랑크림 슈즈,,#72404f,
6ee52702a5c54b0093caa1813c540c10,hair,hair-2620,검은색 베이비슈 헤어,,#607192,hair:4b2096241588
e8eb554f979a45dc914c78d068cc00a4,hair,hair-5661,초록색 아이비 헤어,,#44a276,hair:bdeb4fc74f2b
0bce636a30334b74aab92f4e81c0212b,hair,hair-6295,검은색 미디 신비 헤어,,#8e8eb0,hair:3c1090c49e17
a186d0361a9d46e3bcb1086e77eef2ff,twohandweapon,twohandedweapon-2008,,Terminus Bolter,,
4e71202b4c2b4916b06e0b3dc6ff2eab,hair,hair-1882,보라색 휩트윈 헤어,,#9f81d8,hair:2ba87064faca
05ec654afe194779bbacb226654f8704,glove,glove-10,파란색 야구장갑,,#2a4e77,glove:aa728d2cf24b
39f032dee08e47dc84fd6ab0019b12f9,cap,cap-2238,모험가 썬콜 머리띠,,#010203,
44a554214e4349c2bf5b4252906ab4ac,face,face-3618,포도씨 얼굴,,#6933bd,face:8cc3612d9212
96febc492f1f4db59b47e7ed96e33187,face,face-8465,,Mischievous Devil Face,#96632a,face:a67a3ca0688d
e0d1f3be8d6940eabde24a8639a7b998,weapon,onehandedweapon-3196,,Override Mace,,
7963ec9f943940419defca767056b0bf,face,face-7991,,Apricot Blush Face,#2e2e30,
76fb731cdf274cafbd81eed13d5b590d,face,face-1621,강렬한 얼굴,,#d047c4,face:cb74c2e81570
c76fe20ed9934413837a2b3d267ef74b,weapon,onehandedweapon-3437,,,,
abc0e1ed236c44199c34bdf037b14f44,hair,hair-4157,빨간색 콩콩 헤어,,#c0506e,hair:1ce692283ba4
e719852d1c3545f49f0afd617d9acc70,cap,cap-3585,,Teru Bozu Hairband,,cap:65e86185b10e
81064f5a49c04998ac09c5d48c16c3e6,hair,hair-8287,노란색 시크릿 보브 헤어,,,hair:cb1fe303b048
caa03d06e21d427099f4334ac3f1d43d,hair,hair-4896,노란색 신비 헤어,,#b07a47,hair:6cdef649d57c
10eddc8dbdc44e6a86ece8aad0971329,hair,hair-416,초록색 낭만소녀 헤어,,#9ba93f,hair:707c9f564a8f
14758e373909453192dd32fe306075d1,weapon,onehandedweapon-3271,,not-found,,
da4247808ac54975a460cb3522833ba6,pants,pants-453,다크 오리엔타이칸 바지,,#5d281e,pants:beb369474757
2b3f54ca83f84b56be1a788fede9abc8,face,face-590,폴암의 전사 얼굴,,#c26950,face:6eb1dc425cc0
828300549f7545148558fdeeca9c0d4f,weapon,onehandedweapon-3384,,,,
85daf7df748d4732987f35e7b6a40ce6,eyeaccessory,eyeaccessory-76,무테안경,,,
a7e0f4d1784c4ee98b48b96f3ec6f52a,cap,cap-1295,치어링 골드,,#d8ba1a,cap:9f8cecdf2691
6e86f568a08544f29fb87581ca9939ec,hair,hair-6714,갈색 하리화 헤어,,#774a44,hair:894e69a7bf84
589db52ba8054438a63cca2f61ad4b57,face,face-1188,테스 얼굴,,#b0492c,face:ccf870d32cd7
1dc3a5db5f6e40a394723777b2195c00,weapon,onehandedweapon-3277,,,,
bfa1d452f1934ef79ceffb94b9b0a9d1,hair,hair-4638,주황색 꽈배기 헤어,,#e54c05,hair:a5520a462b33
704d3f6d005c4f5694fa1e234da0a04c,coat,coat-701,,Pink Mimi Blouse,,coat:9efe183c869b
9af56e0b7bce45279e5eff422690e669,face,face-8561,,Docile Face,,face:a5b1a598a71d
5825a316c7644e9c890501348cdac7aa,face,face-1185,활기찬 모험가 얼굴,,#299dc2,face:77ae33a32c6f
99904ff85c4e44e0bd5bda2049481d13,longcoat,longcoat-820,루디의 옷,,#b8591e,
d57762873128435b83826507ccc2eb04,face,face-9490,,Cranky Kitty Face,#453f4b,face:7f6ae49436b0
e3a6775160c94a42add2be6aa451485b,hair,hair-5521,빨간색 타이거 헤어,,#cb2b07,hair:56f1a6de9e2c
fb70006994bf4421b677fcb1464dda4c,faceaccessory,faceaccessory-397,식은땀,,,
51d62f22ca664e8ebba3a3dc8ff81338,hair,hair-9444,주황색 웡키 헤어,,#da6e4a,hair:70c2d065fbc7
edd1982a985b40e39ba5d7fbd6272d1f,faceaccessory,faceaccessory-430,백안 루시드 얼굴장식,,,
227c952366644e06b32f3e9e6dd43007,faceaccessory,faceaccessory-49,요상한 주황버섯 얼굴장식,,,
a50a3a381d52464084baa2de3b256b32,cape,cape-390,온화의 망토,,#3f1811,
3218822b4c3b4067af8d039ec0ac8540,face,face-6769,,Derpy Guy Face,#2c0f4c,face:f13056f28c85
c7e7f1c05f9f4b47b8c5ceeca8804cff,hair,hair-12098,,Flower Fascinator Hair,#8a8c97,hair:5b96a28b5038
48ae6cf26a5642068b53ce461c7cea34,hair,hair-1750,검은색 셰릴 헤어,,#3d3d3d,hair:97f299935c88
863c2be137564a4ea804339308df8d57,shoes,shoes-473,다크 워 그리브,,#69665f,shoes:04015a81d71d
5769bad0509749fb8f8b8f9cd887dd7b,face,face-7415,,Fox-Eyed Face,#5f508a,face:21fc7ee2af08
f184ef2e2ec946d3b3ca0f3bda523f0e,coat,coat-588,핑크프릴 파자마 상의,,#643e3e,
18a9635449964bf3b82f1974e834e8ee,hair,hair-8752,검은색 웨일 헤어,,#9e979d,hair:acd4035c4bf3
2af3e00a5b174c3caa2148d754126ebe,face,face-6639,,Sexy Sharp Eyes,#590f7c,face:43597fafba35
d782e19ff81741a6a1b9553488624f2f,hair,hair-12297,,Clever Kid Hair,#785065,hair:58ac604504e5
a43d3dbf18744ff2b5658872ed0474bb,longcoat,longcoat-1648,청백 파도,,#3c97d8,
9a9be9a2f0b34e358501429e6c0c25a0,longcoat,longcoat-831,체리 스노우 케이프,,#5e2540,
ab92c66913ca4f3abada80787ffaee0a,face,face-4960,랑드 얼굴,,,face:5e259d0b7be9
b78ee68d542442479ecf1ac3b5d83279,hair,hair-9049,주황색 물결 펌 헤어,,#eea98f,hair:850d388e6c71
4baf634b023247f18e6825b74fbd08aa,cap,cap-2892,,Gentle Navy Moon Bunny Hat,#261455,
cbca4336035545178529007fe5b83d34,longcoat,longcoat-1115,파란색 구명조끼,,#2388e2,longcoat:0767a0a53928
aaee1970e4594beebfe0ba141254c36e,hair,hair-4141,검은색 오키드 헤어,,#383838,hair:aa131c9f7633
10e1f22ed79e4c1998af2921c47e93e7,face,face-224,무심 얼굴,,#246fcc,face:9d3cec061cf3
56404f23350b4149bea7606ce39ace44,face,face-7397,,Apollo Ocular Mod,#1abca5,face:b4f04119f6cc
4e8b4068abee477fa28ef46ffb02c9f1,cap,cap-2016,통통 레몬,,#ffc616,
21f58cf9c8d74a63a96518c6d84ce0c7,cap,cap-266,하와이안 페도라,,#1c99b1,
90d9fdb5a1ad4874aae8d4f11a2a60e1,face,face-1958,호이포이 얼굴,,#7911b7,face:89027beb5a86
4b9e7b06a8df4cd79a98ea279e9ebaf9,face,face-5868,파우더 얼굴,,#14abab,face:e62d9ae11490
1457642c46284d9197ccfeb3eb62ec40,cape,cape-608,빛의 가호,,#dafa83,cape:79684197aa0d
4a50805b88f74492bb08ad3f40ea7282,cap,cap-2887,,Bubble Refreshing Lemon Flower,#e3af2f,
a8c617b8470c42d7ba8ef87dd06b54d4,face,face-8789,,Very Positive Face,#4a24e8,face:45d15db86b40
679b33b8b7ba401f8621dd9c246e78cb,face,face-7688,,Face of Longing,#7b7a7a,face:8bc96b3c6370
2666dcdea16844ada219519bd47ae0ae,cap,cap-301,하트무늬 인디언모자,,#2a170a,
8899c812fc67489b8f7e948664f4c839,weapon,onehandedweapon-3385,,,,
dbb64ef973414fd8a88c391af712100e,twohandweapon,twohandedweapon-2444,,,,
c93aca6e374148e7af59105a743c2584,longcoat,longcoat-1097,그린 루이마리,,#41d274,
d918bc528dd24566a46b29ba45a90b82,hair,hair-5252,파란색 버터 가르마 헤어,,#0c809f,hair:ab5aa680b07e
8f6057a2069b4f258f7bedce4f7121b6,face,face-1943,별빛눈 얼굴,,#2295cd,face:108cbaf7fbf1
b36ab955fdcc4776a2fdd8788f70bb8c,coat,coat-460,빈티지 퍼플 남방,,#a94ea2,coat:c624fce343a3
33676f2db3094bb49bc1d4b370c7ff83,hair,hair-1282,노란색 차이니즈 롱헤어,,#ef9101,hair:9989800e7f80
1d127c98cd26490fb366958e12247d75,faceaccessory,faceaccessory-468,메이플 리프,,,
89975662a71f4512acf288bf960ebe7c,cap,cap-1071,붉은 두건,,#e20000,
0fb3e19329d14fb6b4cfd6defc877c9d,hair,hair-9692,,Yellow Princess of Tears Hair,#efbd00,hair:6df8654e046b
15ba6625833848e39fef3fd734fe05ff,shoes,shoes-69,그린 고어부츠,,#5dab16,shoes:3d349384824c
96addfb6a1cf4aa6a551c4c6c454e959,hair,hair-3630,초록색 캐미 헤어,,#a6a324,hair:647ad99da58d
fcda0718e15d4d9393319c4128cbce5a,cap,cap-1922,날개 모자,,#1b1110,
ff51b91a3ccc4f65916d59604c9ee6d5,hair,hair-6214,갈색 헤어 스프레이 헤어,,,hair:79c06b622dd8
9b5d7ca4c5d54b00ac3c523d6541547f,face,face-2110,반항적인 얼굴,,#535353,face:338035b6edb2
f650ea35de7349f59c5e7d8eaea97f59,coat,coat-644,신비한 내복 상의,,#ab74ed,coat:1ca91b4a428c
59587fecb2d74358a6138a727a9cb9c6,cap,cap-2270,해바라기 꽃모자,,#99613c,
e2d799b6462a487ebefc9b250eb91e67,face,face-3969,파리한 얼굴,,#787878,face:a093856a3868
0e56190a8b8245d99ae63387ca8016b3,glove,glove-535,,Chick Gloves,#442b09,
991dbb6233964983bc357044773c381f,longcoat,longcoat-2512,,Priest of Fire Outfit,#040407,
45c0d75c5b6a44b6b50d295b7f470589,face,face-7143,,Corrupted Vessel Face,#737373,face:4b24681fd884
1a60ab15f23e4f4bbb514584a9e81faa,longcoat,longcoat-145,스튜어디스 유니폼,,#081d38,
d1ef0d7204984938a687178a62606725,hair,hair-5063,보라색 탑라이더 헤어,,#a730e4,hair:972143e473dd
ffb9fed409a44881a419b77296716859,hair,hair-12851,,Rhea Hair Mod - Red,#dd4f61,hair:636f92416c36
c9a81c25c32e4f74811d391b284ae5c9,hair,hair-9411,검은색 허쉬 헤어,,#c0cbdb,hair:0f77079cf835
d0ee971327114f51896ffb6bc9336eec,shoes,shoes-752,브라운 라피스샌들,,#bb6d3b,shoes:400cae3f92cf
9a1447967d3e49e4a51fa2387f084df5,face,face-2092,차분한 헤헤 얼굴,,#67ad2e,face:cfe3eaf2ffc7
8c4d497a80594944b7959fadd352e3b3,pants,pants-284,흑무 바지,,#8e8e8e,pants:cc0a17373f56
ba69493cdf564b9da71a6197740e1602,hair,hair-4505,파란색 코튼캔디 헤어,,,hair:9935f784ff51
c02adc3ea2f54370947db1c98ffd1c97,cap,cap-3433,,Talking Witch Hat,#190122,
8f0998ffe09943f891917a982fa6cdcb,hair,hair-3452,갈색 숲의 요정,,#f5dab3,hair:d7b2ad22c333
38be21aa595e4dfbaa11538d57a79ba5,face,face-6893,,Mellow Face,#9e9e9e,face:1f495f35a4d7
f43b6430c8da41ea966395ad2b67c4af,face,face-9979,,not-found,,face:f738589a50b0
ac3d0c19352947688534ef23a53d4aea,coat,coat-432,분홍 별무늬 티셔츠,,#d8528c,
e297dbe0ab284e448c95a708d0265440,face,face-9713,,Rei Face,#7f0404,
62aa54513d7c4daabd4032a1acaf79ed,hair,hair-2357,파란색 러브 미 헤어,,#2375c0,hair:a2373c13ea7b
fe750ce6d756468f87796ee99f722db3,cap,cap-3706,,Ribbon Headband,#86112e,
b697f2a6e1714394a7af44ee63f3c7a0,hair,hair-11854,,Blue Long Bob Hair,#08b6e7,hair:492e836e92e0
fa4b780782f94d4882abb9f58a2e6336,cape,cape-963,,Euro Balloon (CZ),#d83d4c,cape:9da881293b83
b5d51e5cb3df47579b549014a627129b,weapon,onehandedweapon-1180,연보라 우산,,,
18c3ad1fbe454c5cab69e94f7c794b35,hair,hair-9805,,Black Rabble Rouser Hair,#9b9b9c,hair:aa4f764b5100
c92aca80f8b846c1b805f8f09f406898,weapon,onehandedweapon-2600,벚꽃 우산,,,
085189375ff0497b86a7d9d3efd153d5,hair,hair-196,파란색 휘핑 헤어,,#848dcb,hair:a5a0dfc1a223
77262beae3f14ad7820a1705cddb3bfd,face,face-7951,,Yokai Eye,#08b0b3,face:083c3dd25042
629902b6e9cb47f08e7803bc2116f8b2,shoes,shoes-330,내츄럴 어그부츠,,#7f5d41,
49f31f4123554db09d0d020cb0142da3,cap,cap-2883,,Dreamy-cute Mini Ribbon (Black),#eba7cd,
d1c423479a114ed4a81de62ca7f50d36,hair,hair-5061,파란색 헤어 스프레이 헤어,,,hair:79c06b622dd8
491c0ff1aa2448a484a1eb224427a272,hair,hair-1762,초록색 도로시 헤어,,#66b262,hair:53f57aa6d7f9
3dd4e059cd3d4302a8b7247494296625,shoes,shoes-192,그린 크리센트부츠,,#8e8d27,shoes:eacfd5acd0f5
e2f370ade4c34f56b05481b05e9faad4,cap,cap-2455,민트초코 리본,,#251717,
5eef709b122b429eb2b9095c5c0d4edb,face,face-1277,로잘리아 성형,,,face:7fe6778f9088
5b89e848a55f415caef98b8050506f56,cap,cap-711,겁없는 토끼모자,,#48222a,
d7109c36cb354d93acdd71b1be2a8720,face,face-9519,,Kabukimono's Love Face,#5d5b6f,face:eff7b7be01a7
532eb452b61d490c8d6368d081cd039d,shoes,shoes-271,엔젤윙 슈즈,,#4f94c9,
e180f7f2788f4c8a954a7d6cf59cf78d,twohandweapon,twohandedweapon-2140,,Oyamatsumi's Lupine Ancient Bow,,
619351eb71554e71af8e91d74383121f,face,face-3688,요미 얼굴,,#d9954e,face:37217c2301d0
f9ec9a16689047c5860b3607fefd2ee7,face,face-10094,,Tearing Up Face,#288cad,face:a6788e6fda26
816d1805b89b4c40bd0246a64ea4236f,hair,hair-11147,,V Hair,#5e7bb7,hair:89cb1e89df04
af686c529a6649bcaa783c3c40461b0c,faceaccessory,faceaccessory-268,자몽 생크림,,,
d14e8bff0de149cc89a28b6ec8bc33e4,face,face-9423,,Chinless Derpy Guy Face,,face:f13056f28c85
11424265024e4706b61d2736b12c5d34,hair,hair-449,파란색 얼그레이 헤어,,#69aeb5,hair:dd9d248e921a
e35c5c5b07b84ce8b9d7e56fa254359e,hair,hair-12455,,Purple Chic Kitten Hair,#73449c,hair:860d0cf20b1f
69a2671be90c4a518f097dd1be573476,weapon,onehandedweapon-814,라피스라해머,,,
91d22acc4f2a432f9e6045d970e0b965,face,face-8383,,Hmph! Face,#87245b,face:a250e1f95de4
118a2402708440b38a9d2ba129f156c5,cap,cap-2663,,Bizarre Fox Mask,#330b11,
7a16e46c80b94fc1806a134d216c4657,cap,cap-973,바니 스냅백,,#bc5f60,
5e3c1874eca647508e5a5952edb1228a,hair,hair-10703,,Soft Pearl Hair,#9aa5bc,hair:8a280b01a88c
885ce766565148fd9c4b6dbc6a191033,face,face-1857,꼬맹이 얼굴,,#1d97ee,face:174b0aceb208
d120c8aacd7f4051946365ea66f25684,cap,cap-1576,핑크 통통,,#6e1a44,
902967ec9b384c55a52ab43c3f59dac8,cap,cap-1124,동백꽃 비녀,,#c1022e,cap:7edc9cf8a0ef
d054428cc73f49fb8e803303308fcbf1,face,face-9409,,Miss You A Little Face,#be2a40,face:e1fc611386c6
a4493108e5e94411963a74bc5f7a4d2d,hair,hair-3974,주황색 뿅뿅이 헤어,,,hair:053426dad0a0
8fb593e067a847cbb159f630d83ae28f,weapon,onehandedweapon-1992,신성한 불꽃,,,
8aa7b0b6cdb74e988f1636675c6357d3,glove,glove-242,다크 노엘,,#826e4b,
bbebe132bf61451daedb51874f415c4e,face,face-2574,큰누님 얼굴,,#ac2932,face:e3ce11662b88
69dcb7b284d84ee7a25eb095ac2530fd,face,face-1435,미래적인 얼굴,,#1371a7,face:abe33cdf3e8b
24dbfd662b5b40469b46d6af8a002f55,glove,glove-76,다크 코든,,#d1921f,glove:84033b96d2ab
44538b43417c431cbf92272a323b939d,face,face-5428,베로니카 얼굴,,#955444,face:c17ec5f82c0f
3d7e53ee68f14148971111a6b7a5b431,hair,hair-1494,초록색 구르미 헤어,,#b6bd74,hair:0d24d9c0a775
27f959ec4e8f4ea0bc02a2c38bf424c3,face,face-547,자신있는 얼굴,,#9b2169,face:d90a1aa109e5
189cb93cf112402f9a24bc736a8c0009,hair,hair-636,파란색 솔리테어 헤어,,#63709b,hair:1f95db22c3d8
97ee89aad325498cb741875259093aad,cap,cap-1177,크라운 블루,,#565fb3,cap:f34e8dcb38f9
c146a9aebddc41ee8e22f8efb29dc5bc,face,face-5705,눈시울 얼굴,,,face:7312bcf5ccb5
434e1410e2ef4ec6aa7ac5aa1f2279a1,face,face-5803,수묵화 얼굴,,#a7100a,face:706b31a0ed68
19f34f7bf234482cb06c9c13e76beced,hair,hair-9836,,Lonely Castle's Count Hair,#e99476,hair:20675070dced
89e876bad703479a98db2563cdb8d439,face,face-1871,당돌한 얼굴,,#9343c9,face:4936e680859d
7118233aa1a6447898d64b43e91dcc34,hair,hair-2696,파란색 단발 머리,,#1c81bc,hair:6135800317a1
66a68cd3e9874f22a07ae5f20c48c5ed,longcoat,longcoat-1848,피케 소녀,,#35222b,
85498d8b248f48cf9e520d4b9f5538de,hair,hair-3220,빨간색 파워풀 숏 헤어,,#b34257,hair:9ca001a98e1d
4256926776fb466f8ceae01589861c4c,face,face-896,캔디 얼굴,,#620831,
1010d45d0939412d94da1afd20a0dff1,face,face-6197,,Futuroid Face,#319651,face:ac1582efa6a1
a8bd7488c34f4ac19579db40d9317f05,coat,coat-423,빨간색 파오,,#a51918,coat:4a8295f9f0b2
ef7b758c07e4499bbe4e10122060f12a,weapon,onehandedweapon-1444,쟈이힌 엑스,,,
b246b0a5a8c147deb6de0d21669e7150,longcoat,longcoat-958,프린세스 퓨전 한복,,#d12620,
db4cd2493eea422da54dede5c176668e,weapon,onehandedweapon-2656,납작 복숭아,,,
fbf03db7ea73489b82c6604a62163573,coat,coat-618,근육맨,,#ea8b08,
aa89845277c3428ca773294ccd07a614,hair,hair-9390,갈색 캡틴 헤어,,#b78a68,hair:c86c4e5f089b
060e531db0e540d1912a94b2b799c6bf,face,face-4869,랑드 얼굴,,#5d5764,face:5e259d0b7be9
e5a3f5b3f09a425697a9c92e71b00d24,hair,hair-8915,빨간색 몽실이 헤어,,#e398aa,hair:eccf33824075
119d4a7dafbd4f1783016c085114e7e2,hair,hair-433,초록색 와일드 롱테일 헤어,,#326c6a,hair:1310e84e3e18
4b2a7de6eead42febf5f593567068d94,face,face-1009,여자얼굴17,,#9428c6,face:4acd9682e185
fa825e48102649bc82cc0a1d7b78fae9,glove,glove-455,퍼플 페로치,,#661b28,glove:6d76514d4c12
89827b1f22184fbd917d3fc5f0625653,face,face-1868,단정한 얼굴,,#50ae3f,face:d075607bab9b
f561a01c7572410597121465b371d560,face,face-3329,여자얼굴12,,#293caa,face:05129bfa8517
00b3be82c084469b92b736e216c3157f,longcoat,longcoat-1990,,Red Shadow Argyle Knit,#772e30,
de2371590a974c54be5221d8bc72d5ee,faceaccessory,faceaccessory-347,탱글 빵 얼굴,,,
0a5177f09126494f97dd7ac0ccf59ec5,hair,hair-254,파란색 새콤달달 헤어,,#3554c6,hair:d2fc68d48a9f
e7137684df114bdd928beaf5e689403f,face,face-9784,,Miss You A Little Face,#b025a0,face:a2706d6f04a0
df94e476cff5441ca9a518ff42bb6e42,hair,hair-5421,보라색 리본송이 헤어,,,hair:baaa82b4bdcf
a48181d32bc246b693ce552cff567910,hair,hair-11634,,Black Empress Aria Hair,#858b99,hair:551812aeff01
04de8a5a835e4f47b45aebd7e96f548b,glove,glove-2,슈크림 봉봉,,#b8626c,glove:9b58a126ecba
38a43fea245f4cef8116bae5c461e006,face,face-3589,신나 얼굴,,#2380db,face:5b9579fc08bc
ddd5b4b05d2d43e9abf9b0ee036fad25,twohandweapon,twohandedweapon-2452,,,,
3285daad23324920bd9aedb74010a07d,weapon,onehandedweapon-2145,버블소다,,,
1553a46c9510412fa3c5dda1cd756d7d,weapon,onehandedweapon-407,메탈 완드,,,
df92e2d8684f489494efab3dae2ea026,hair,hair-5407,파란색 여신 헤어,,#0375e2,hair:ab7f6976651f
8f12df43f9ee4a6fb89136b3f8b25d09,cape,cape-856,,Amaterasu's Cape,,cape:69f6b03e0fcb
